id_movimiento,id_sucursal,id_producto,fecha_registro,detalle,valorUnitario,cantidad,total,tipo
3075,1,67,2022-01-08 01:57:10+00:00,Patines en línea,56.37,3,169.11,S
3076,1,66,2022-01-09 02:22:41+00:00,Casco de ciclismo,60.42,36,2175.12,E
3077,1,111,2022-01-10 02:19:01+00:00,Figura de acción,7.98,24,191.52,E
3078,1,103,2022-01-08 02:11:38+00:00, El Señor de los Anillos,15.73,21,330.33,S
3079,1,39,2022-01-08 02:22:10+00:00,Smartwatch Apple Watch,310.04,1,310.04,S
3080,1,16,2022-01-09 03:42:18+00:00,Zapatos deportivos,56.3,48,2702.4,E
3081,1,84,2022-01-08 02:44:13+00:00,Agua micelar desmaquillante,11.67,4,46.68,S
3082,1,97,2022-01-08 02:44:13+00:00, Cien años de soledad,9.75,6,58.5,S
3083,1,97,2022-01-08 02:44:13+00:00, Cien años de soledad,10.77,7,75.39,S
3084,1,80,2022-01-08 02:58:31+00:00,Aceite corporal de almendras,16.01,9,144.09,S
3085,1,80,2022-01-08 02:58:31+00:00,Aceite corporal de almendras,12.39,5,61.95,S
3086,1,13,2022-01-08 03:08:09+00:00,Jersey de punto,14.93,19,283.67,S
3087,1,104,2022-01-08 03:08:09+00:00, El viejo y el mar,4.0,12,48.0,S
3088,1,104,2022-01-08 03:08:09+00:00, El viejo y el mar,4.38,13,56.94,S
3089,1,85,2022-01-08 03:18:15+00:00,Crema para manos y cuerpo,8.33,12,99.96,S
3090,1,85,2022-01-08 03:18:15+00:00,Crema para manos y cuerpo,6.32,18,113.76,S
3091,1,19,2022-01-08 03:18:15+00:00,Sandalias de playa,10.69,4,42.76,S
3092,1,43,2022-01-08 03:18:15+00:00,Impresora HP,128.94,2,257.88,S
3093,1,23,2022-01-08 03:34:05+00:00,Zapatillas de running,93.85,23,2158.55,S
3094,1,2,2022-01-08 03:37:46+00:00,Pantalón vaquero,35.4,6,212.4,S
3095,1,66,2022-01-08 03:47:24+00:00,Casco de ciclismo,60.42,33,1993.86,S
3096,1,49,2022-01-08 03:47:24+00:00,Alfombra roja,56.9,9,512.1,S
3097,1,13,2022-01-09 04:08:09+00:00,Jersey de punto,18.26,24,438.24,E
3098,1,2,2022-01-10 04:54:03+00:00,Pantalón vaquero,39.17,12,470.04,E
3099,1,79,2022-01-08 03:56:21+00:00,Esmalte de uñas rojo intenso,5.89,3,17.67,S
3100,1,18,2022-01-08 03:56:21+00:00,Botas de cuero,88.42,10,884.2,S
3101,1,93,2022-01-08 04:04:42+00:00,Cereal,2.68,2,5.36,S
3102,1,93,2022-01-08 04:04:42+00:00,Cereal,2.31,3,6.93,S
3103,1,93,2022-01-08 04:04:42+00:00,Cereal,2.42,26,62.92,S
3104,1,99,2022-01-08 04:04:42+00:00,1984,10.06,15,150.9,S
3105,1,99,2022-01-08 04:04:42+00:00,1984,10.26,23,235.98,S
3106,1,69,2022-01-09 04:58:24+00:00,Pelota de golf,11.04,108,1192.32,E
3107,1,51,2022-01-08 04:33:23+00:00,Cojines decorativos,7.03,3,21.09,S
3108,1,83,2022-01-09 04:39:21+00:00,Barra de labios nude,7.01,72,504.72,E
3109,1,9,2022-01-08 04:39:33+00:00,Pijama de algodón,11.74,15,176.1,S
3110,1,70,2022-01-08 04:39:33+00:00,Mancuernas,31.5,11,346.5,S
3111,1,110,2022-01-10 04:53:21+00:00,Juego de mesa,23.9,12,286.8,E
3112,1,20,2022-01-08 04:46:46+00:00,Mocasines de ante,50.59,1,50.59,S
3113,1,88,2022-01-08 04:59:39+00:00,Sardinas en lata,0.88,1,0.88,S
3114,1,88,2022-01-08 04:59:39+00:00,Sardinas en lata,0.8,13,10.4,S
3115,1,53,2022-01-09 05:32:52+00:00,Toallas de baño,12.66,24,303.84,E
3116,1,80,2022-01-09 05:58:28+00:00,Aceite corporal de almendras,14.01,48,672.48,E
3117,1,66,2022-01-08 04:59:39+00:00,Casco de ciclismo,60.42,1,60.42,S
3118,1,80,2022-01-08 05:00:10+00:00,Aceite corporal de almendras,14.01,19,266.19,S
3119,1,113,2022-01-08 05:26:22+00:00,Juguete de peluche,7.38,12,88.56,S
3120,1,103,2022-01-08 05:53:02+00:00, El Señor de los Anillos,15.73,3,47.19,S
3121,1,103,2022-01-08 05:53:02+00:00, El Señor de los Anillos,17.43,5,87.15,S
3122,1,19,2022-01-08 05:53:02+00:00,Sandalias de playa,10.69,1,10.69,S
3123,1,27,2022-01-08 05:53:33+00:00,Zapatos náuticos,30.18,29,875.22,S
3124,1,6,2022-01-08 05:53:33+00:00,Falda plisada,17.9,13,232.7,S
3125,1,102,2022-01-08 07:04:45+00:00, Matar a un ruiseñor,5.9,108,637.2,E
3126,1,29,2022-01-08 06:07:23+00:00,Mocasines de cuero,39.94,21,838.74,S
3127,1,113,2022-01-09 06:52:15+00:00,Juguete de peluche,7.04,48,337.92,E
3128,1,85,2022-01-08 06:30:48+00:00,Crema para manos y cuerpo,6.32,6,37.92,S
3129,1,85,2022-01-08 06:30:48+00:00,Crema para manos y cuerpo,6.32,4,25.28,S
3130,1,23,2022-01-08 07:11:56+00:00,Zapatillas de running,93.85,25,2346.25,S
3131,1,23,2022-01-08 07:11:56+00:00,Zapatillas de running,97.51,1,97.51,S
3132,1,69,2022-01-08 07:11:56+00:00,Pelota de golf,9.6,2,19.2,S
3133,1,69,2022-01-08 07:11:56+00:00,Pelota de golf,11.04,35,386.4,S
3134,1,101,2022-01-08 07:21:12+00:00, El Hobbit,7.1,6,42.6,S
3135,1,109,2022-01-09 07:58:39+00:00,Pelota de fútbol,7.19,24,172.56,E
3136,1,87,2022-01-08 07:35:39+00:00,Frijoles,1.48,8,11.84,S
3137,1,46,2022-01-08 07:48:40+00:00,Sofá gris,99.91,6,599.46,S
3138,1,46,2022-01-08 07:48:40+00:00,Sofá gris,92.05,7,644.35,S
3139,1,77,2022-01-08 07:48:40+00:00,Mascarilla capilar reparadora,9.84,25,246.0,S
3140,1,85,2022-01-08 08:04:12+00:00,Crema para manos y cuerpo,6.32,2,12.64,S
3141,1,103,2022-01-08 09:09:10+00:00, El Señor de los Anillos,17.36,12,208.32,E
3142,1,50,2022-01-08 08:10:25+00:00,Lámpara de techo,19.01,3,57.03,S
3143,1,89,2022-01-08 08:10:25+00:00,Aceite de oliva,4.03,9,36.27,S
3144,1,89,2022-01-08 08:10:25+00:00,Aceite de oliva,4.25,12,51.0,S
3145,1,89,2022-01-08 08:10:25+00:00,Aceite de oliva,3.79,2,7.58,S
3146,1,20,2022-01-11 09:01:43+00:00,Mocasines de ante,57.76,24,1386.24,E
3147,1,76,2022-01-08 08:37:36+00:00,Crema facial hidratante,20.08,19,381.52,S
3148,1,43,2022-01-08 08:37:36+00:00,Impresora HP,128.94,20,2578.8,S
3149,1,51,2022-01-08 08:53:09+00:00,Cojines decorativos,7.03,16,112.48,S
3150,1,5,2022-01-08 08:53:09+00:00,Sudadera con capucha,25.67,6,154.02,S
3151,1,5,2022-01-08 08:53:09+00:00,Sudadera con capucha,26.28,1,26.28,S
3152,1,89,2022-01-11 09:17:48+00:00,Aceite de oliva,3.71,12,44.52,E
3153,1,84,2022-01-08 09:06:54+00:00,Agua micelar desmaquillante,11.67,2,23.34,S
3154,1,9,2022-01-09 10:04:04+00:00,Pijama de algodón,10.71,48,514.08,E
3155,1,14,2022-01-08 09:29:41+00:00,Parka acolchada,81.45,2,162.9,S
3156,1,107,2022-01-08 09:30:21+00:00,Carro de carreras,11.36,6,68.16,S
3157,1,107,2022-01-08 09:30:21+00:00,Carro de carreras,9.7,12,116.4,S
3158,1,107,2022-01-08 09:30:21+00:00,Carro de carreras,12.36,16,197.76,S
3159,1,25,2022-01-08 09:34:47+00:00,Sandalias de tacón,49.13,6,294.78,S
3160,1,27,2022-01-08 09:34:47+00:00,Zapatos náuticos,30.18,30,905.4,S
3161,1,100,2022-01-08 09:47:25+00:00, El Gran Gatsby,9.16,1,9.16,S
3162,1,9,2022-01-08 09:47:25+00:00,Pijama de algodón,10.71,48,514.08,S
3163,1,53,2022-01-08 10:03:08+00:00,Toallas de baño,12.66,2,25.32,S
3164,1,49,2022-01-10 10:07:02+00:00,Alfombra roja,65.03,24,1560.72,E
3165,1,18,2022-01-09 10:38:49+00:00,Botas de cuero,92.59,12,1111.08,E
3166,1,32,2022-01-08 10:03:59+00:00,Laptop HP,596.81,17,10145.77,S
3167,1,32,2022-01-09 10:57:01+00:00,Laptop HP,579.93,12,6959.16,E
3168,1,49,2022-01-08 10:26:55+00:00,Alfombra roja,56.9,3,170.7,S
3169,1,49,2022-01-08 10:26:55+00:00,Alfombra roja,65.03,2,130.06,S
3170,1,12,2022-01-08 10:38:30+00:00,Gorra de béisbol,9.66,2,19.32,S
3171,1,79,2022-01-08 10:38:30+00:00,Esmalte de uñas rojo intenso,5.89,7,41.23,S
3172,1,79,2022-01-08 10:38:30+00:00,Esmalte de uñas rojo intenso,6.1,15,91.5,S
3173,1,46,2022-01-08 11:31:08+00:00,Sofá gris,116.57,12,1398.84,E
3174,1,87,2022-01-08 10:41:26+00:00,Frijoles,1.48,7,10.36,S
3175,1,87,2022-01-08 10:41:26+00:00,Frijoles,1.48,3,4.44,S
3176,1,85,2022-01-08 11:05:21+00:00,Crema para manos y cuerpo,6.65,24,159.6,E
3177,1,72,2022-01-08 10:57:47+00:00,Colchoneta de yoga,17.73,12,212.76,E
3585,1,99,2022-01-09 13:05:16+00:00,1984,8.46,12,101.52,S
3178,1,97,2022-01-08 10:59:44+00:00, Cien años de soledad,10.77,5,53.85,S
3179,1,15,2022-01-08 11:15:08+00:00,Camiseta de tirantes,8.3,9,74.7,S
3180,1,39,2022-01-09 11:52:29+00:00,Smartwatch Apple Watch,313.81,60,18828.6,E
3181,1,7,2022-01-08 11:15:08+00:00,Abrigo de lana,72.13,3,216.39,S
3182,1,7,2022-01-08 11:15:08+00:00,Abrigo de lana,79.53,3,238.59,S
3183,1,7,2022-01-08 11:15:08+00:00,Abrigo de lana,60.42,4,241.68,S
3184,1,107,2022-01-08 11:22:22+00:00,Carro de carreras,12.36,11,135.96,S
3185,1,39,2022-01-08 11:28:47+00:00,Smartwatch Apple Watch,313.81,43,13493.83,S
3186,1,16,2022-01-08 11:34:48+00:00,Zapatos deportivos,56.3,23,1294.9,S
3187,1,101,2022-01-08 11:42:01+00:00, El Hobbit,7.1,18,127.8,S
3188,1,96,2022-01-08 11:42:01+00:00, La Metamorfosis,7.64,4,30.56,S
3189,1,96,2022-01-08 11:42:01+00:00, La Metamorfosis,9.36,8,74.88,S
3190,1,6,2022-01-08 11:50:48+00:00,Falda plisada,17.9,22,393.8,S
3191,1,54,2022-01-10 12:34:54+00:00,Cubiertos de acero inoxidable,30.56,72,2200.32,E
3192,1,47,2022-01-08 12:37:36+00:00,Mesa de comedor,82.53,12,990.36,E
3193,1,12,2022-01-09 12:34:49+00:00,Gorra de béisbol,8.3,12,99.6,E
3194,1,67,2022-01-08 12:07:29+00:00,Patines en línea,56.37,6,338.22,S
3195,1,86,2022-01-08 12:07:29+00:00,Arroz,2.2,5,11.0,S
3196,1,77,2022-01-11 12:25:40+00:00,Mascarilla capilar reparadora,10.18,48,488.64,E
3197,1,76,2022-01-08 12:12:08+00:00,Crema facial hidratante,20.08,10,200.8,S
3198,1,96,2022-01-10 12:29:02+00:00, La Metamorfosis,8.63,12,103.56,E
3199,1,57,2022-01-08 12:15:58+00:00,Cafetera,27.81,2,55.62,S
3200,1,32,2022-01-08 12:15:58+00:00,Laptop HP,596.81,7,4177.67,S
3201,1,32,2022-01-08 12:15:58+00:00,Laptop HP,579.93,12,6959.16,S
3202,1,113,2022-01-08 12:15:58+00:00,Juguete de peluche,7.04,3,21.12,S
3203,1,15,2022-01-11 13:06:33+00:00,Camiseta de tirantes,7.6,24,182.4,E
3204,1,96,2022-01-09 12:43:46+00:00, La Metamorfosis,8.56,48,410.88,E
3205,1,24,2022-01-08 12:18:24+00:00,Botines de cuero,71.14,6,426.84,S
3206,1,43,2022-01-08 12:23:43+00:00,Impresora HP,128.94,40,5157.6,S
3207,1,111,2022-01-08 12:27:33+00:00,Figura de acción,7.98,24,191.52,S
3208,1,111,2022-01-08 12:27:33+00:00,Figura de acción,9.22,9,82.98,S
3209,1,111,2022-01-08 12:27:33+00:00,Figura de acción,8.18,8,65.44,S
3210,1,54,2022-01-08 12:30:31+00:00,Cubiertos de acero inoxidable,30.56,27,825.12,S
3211,1,32,2022-01-09 13:24:36+00:00,Laptop HP,613.01,12,7356.12,E
3212,1,97,2022-01-08 12:55:17+00:00, Cien años de soledad,9.25,108,999.0,E
3213,1,42,2022-01-08 12:30:49+00:00,Teclado mecánico Logitech,78.38,3,235.14,S
3214,1,16,2022-01-08 12:30:49+00:00,Zapatos deportivos,56.3,21,1182.3,S
3215,1,28,2022-01-08 12:31:20+00:00,Botas de montaña,77.83,1,77.83,S
3216,1,28,2022-01-08 12:31:20+00:00,Botas de montaña,63.43,26,1649.18,S
3217,1,57,2022-01-10 13:00:03+00:00,Cafetera,25.83,12,309.96,E
3218,1,6,2022-01-09 12:50:44+00:00,Falda plisada,20.09,12,241.08,E
3219,1,86,2022-01-09 12:43:22+00:00,Arroz,2.02,24,48.48,E
3220,1,76,2022-01-08 13:32:15+00:00,Crema facial hidratante,20.0,48,960.0,E
3221,1,51,2022-01-08 12:37:59+00:00,Cojines decorativos,7.03,17,119.51,S
3222,1,51,2022-01-08 12:37:59+00:00,Cojines decorativos,8.42,1,8.42,S
3223,1,27,2022-01-09 13:00:58+00:00,Zapatos náuticos,35.22,84,2958.48,E
3224,1,104,2022-01-09 13:10:33+00:00, El viejo y el mar,4.0,12,48.0,E
3225,1,77,2022-01-08 12:40:44+00:00,Mascarilla capilar reparadora,9.84,1,9.84,S
3226,1,77,2022-01-08 12:40:44+00:00,Mascarilla capilar reparadora,8.47,3,25.41,S
3227,1,77,2022-01-08 12:40:44+00:00,Mascarilla capilar reparadora,10.18,34,346.12,S
3228,1,117,2022-01-08 12:41:35+00:00,Batería electrónica Alesis Nit,329.97,1,329.97,S
3229,1,50,2022-01-08 12:48:39+00:00,Lámpara de techo,19.01,39,741.39,S
3230,1,74,2022-01-08 12:48:39+00:00,Tabla de surf,243.36,8,1946.88,S
3231,1,25,2022-01-10 13:48:55+00:00,Sandalias de tacón,47.04,12,564.48,E
3232,1,79,2022-01-08 12:59:38+00:00,Esmalte de uñas rojo intenso,6.1,19,115.9,S
3233,1,15,2022-01-08 13:00:20+00:00,Camiseta de tirantes,8.3,3,24.9,S
3234,1,15,2022-01-08 13:00:20+00:00,Camiseta de tirantes,6.87,1,6.87,S
3235,1,15,2022-01-08 13:00:20+00:00,Camiseta de tirantes,7.6,13,98.8,S
3236,1,50,2022-01-08 13:00:20+00:00,Lámpara de techo,19.01,33,627.33,S
3237,1,27,2022-01-08 13:04:08+00:00,Zapatos náuticos,35.22,23,810.06,S
3238,1,109,2022-01-08 13:18:24+00:00,Pelota de fútbol,8.23,1,8.23,S
3239,1,109,2022-01-08 13:18:24+00:00,Pelota de fútbol,7.19,22,158.18,S
3240,1,51,2022-01-10 13:54:13+00:00,Cojines decorativos,8.66,60,519.6,E
3241,1,113,2022-01-08 13:18:24+00:00,Juguete de peluche,7.04,45,316.8,S
3242,1,113,2022-01-08 13:18:24+00:00,Juguete de peluche,7.38,4,29.52,S
3243,1,24,2022-01-08 13:32:23+00:00,Botines de cuero,71.14,2,142.28,S
3244,1,5,2022-01-08 13:56:35+00:00,Sudadera con capucha,23.74,24,569.76,E
3245,1,42,2022-01-10 14:05:47+00:00,Teclado mecánico Logitech,87.82,12,1053.84,E
3246,1,111,2022-01-08 13:47:51+00:00,Figura de acción,8.18,3,24.54,S
3247,1,116,2022-01-08 13:47:51+00:00,Guitarra acústica Yamaha FG800,173.24,5,866.2,S
3248,1,103,2022-01-09 14:45:32+00:00, El Señor de los Anillos,19.16,36,689.76,E
3249,1,55,2022-01-08 14:08:51+00:00,Vajilla de porcelana,47.27,1,47.27,S
3250,1,124,2022-01-09 15:01:16+00:00,Armónica Hohner Special 20,28.1,24,674.4,E
3251,1,79,2022-01-11 14:46:06+00:00,Esmalte de uñas rojo intenso,5.52,24,132.48,E
3252,1,53,2022-01-08 14:22:28+00:00,Toallas de baño,12.66,6,75.96,S
3253,1,117,2022-01-10 14:37:03+00:00,Batería electrónica Alesis Nit,298.85,12,3586.2,E
3254,1,80,2022-01-08 14:37:19+00:00,Aceite corporal de almendras,14.01,22,308.22,S
3255,1,69,2022-01-08 14:45:19+00:00,Pelota de golf,11.04,14,154.56,S
3256,1,14,2022-01-08 14:54:20+00:00,Parka acolchada,81.45,8,651.6,S
3257,1,51,2022-01-08 14:59:15+00:00,Cojines decorativos,8.42,5,42.1,S
3258,1,51,2022-01-08 14:59:15+00:00,Cojines decorativos,7.66,5,38.3,S
3259,1,51,2022-01-08 14:59:15+00:00,Cojines decorativos,8.66,1,8.66,S
3260,1,36,2022-01-08 15:11:03+00:00,Parlante portátil JBL,98.47,10,984.7,S
3261,1,36,2022-01-08 15:11:03+00:00,Parlante portátil JBL,87.52,1,87.52,S
3262,1,108,2022-01-08 15:11:03+00:00,Juego de bloques,20.14,12,241.68,S
3263,1,108,2022-01-08 15:11:03+00:00,Juego de bloques,16.83,8,134.64,S
3264,1,27,2022-01-08 15:12:34+00:00,Zapatos náuticos,35.22,3,105.66,S
3265,1,99,2022-01-08 15:24:26+00:00,1984,10.26,21,215.46,S
3266,1,9,2022-01-11 15:54:08+00:00,Pijama de algodón,11.15,48,535.2,E
3267,1,58,2022-01-08 15:39:00+00:00,Cortina de ducha,20.03,3,60.09,S
3268,1,8,2022-01-10 16:03:42+00:00,Polo de rayas,14.92,36,537.12,E
3269,1,95,2022-01-08 15:42:15+00:00,Mantequilla de mano,2.99,39,116.61,S
3270,1,79,2022-01-10 16:32:11+00:00,Esmalte de uñas rojo intenso,5.3,36,190.8,E
3271,1,83,2022-01-08 16:04:38+00:00,Barra de labios nude,7.97,5,39.85,S
3272,1,83,2022-01-08 16:04:38+00:00,Barra de labios nude,7.01,37,259.37,S
3273,1,7,2022-01-08 16:04:38+00:00,Abrigo de lana,60.42,7,422.94,S
3274,1,108,2022-01-11 16:35:46+00:00,Juego de bloques,16.48,12,197.76,E
3275,1,17,2022-01-08 16:27:14+00:00,Zapatillas de lona,22.23,12,266.76,S
3276,1,17,2022-01-08 16:27:14+00:00,Zapatillas de lona,23.21,7,162.47,S
3277,1,108,2022-01-10 16:54:24+00:00,Juego de bloques,17.76,12,213.12,E
3278,1,85,2022-01-08 16:48:19+00:00,Crema para manos y cuerpo,6.65,20,133.0,S
3279,1,2,2022-01-08 17:11:19+00:00,Pantalón vaquero,39.17,12,470.04,S
3280,1,2,2022-01-08 17:11:19+00:00,Pantalón vaquero,35.4,4,141.6,S
3281,1,94,2022-01-08 17:11:19+00:00,Galletas,0.91,7,6.37,S
3282,1,54,2022-01-08 17:11:19+00:00,Cubiertos de acero inoxidable,30.56,3,91.68,S
3283,1,111,2022-01-11 17:34:18+00:00,Figura de acción,7.93,12,95.16,E
3284,1,11,2022-01-08 17:44:47+00:00,Chaleco de lana,42.76,4,171.04,S
3285,1,24,2022-01-08 17:53:21+00:00,Botines de cuero,71.14,14,995.96,S
3286,1,39,2022-01-08 17:53:21+00:00,Smartwatch Apple Watch,313.81,14,4393.34,S
3287,1,77,2022-01-08 17:53:21+00:00,Mascarilla capilar reparadora,10.18,1,10.18,S
3288,1,108,2022-01-08 18:00:08+00:00,Juego de bloques,16.83,4,67.32,S
3289,1,108,2022-01-08 18:00:08+00:00,Juego de bloques,17.76,12,213.12,S
3290,1,108,2022-01-08 18:00:08+00:00,Juego de bloques,19.51,5,97.55,S
3291,1,108,2022-01-08 18:00:08+00:00,Juego de bloques,16.48,12,197.76,S
3292,1,107,2022-01-08 18:00:08+00:00,Carro de carreras,12.36,8,98.88,S
3293,1,112,2022-01-08 18:06:20+00:00,Rompecabezas,15.78,6,94.68,S
3294,1,18,2022-01-08 18:06:20+00:00,Botas de cuero,92.59,2,185.18,S
3295,1,20,2022-01-08 18:06:25+00:00,Mocasines de ante,50.59,3,151.77,S
3296,1,20,2022-01-08 18:06:25+00:00,Mocasines de ante,57.76,10,577.6,S
3297,1,115,2022-01-08 18:06:25+00:00,Juego de bolos,15.89,5,79.45,S
3298,1,87,2022-01-08 18:35:40+00:00,Frijoles,1.52,24,36.48,E
3299,1,2,2022-01-08 18:22:28+00:00,Pantalón vaquero,32.78,12,393.36,E
3300,1,79,2022-01-08 18:17:08+00:00,Esmalte de uñas rojo intenso,6.1,2,12.2,S
3301,1,79,2022-01-08 18:17:08+00:00,Esmalte de uñas rojo intenso,5.31,4,21.24,S
3302,1,79,2022-01-08 18:17:08+00:00,Esmalte de uñas rojo intenso,5.3,2,10.6,S
3303,1,93,2022-01-11 18:51:50+00:00,Cereal,2.46,24,59.04,E
3304,1,79,2022-01-08 18:27:19+00:00,Esmalte de uñas rojo intenso,5.3,34,180.2,S
3305,1,79,2022-01-08 18:27:19+00:00,Esmalte de uñas rojo intenso,5.52,15,82.8,S
3306,1,85,2022-01-11 18:57:17+00:00,Crema para manos y cuerpo,7.92,12,95.04,E
3307,1,23,2022-01-11 19:05:10+00:00,Zapatillas de running,96.96,36,3490.56,E
3308,1,109,2022-01-11 18:47:34+00:00,Pelota de fútbol,6.51,24,156.24,E
3309,1,25,2022-01-08 18:41:14+00:00,Sandalias de tacón,47.04,2,94.08,S
3310,1,113,2022-01-11 18:52:25+00:00,Juguete de peluche,6.42,48,308.16,E
3311,1,87,2022-01-08 18:43:50+00:00,Frijoles,1.52,24,36.48,S
3312,1,87,2022-01-08 18:43:50+00:00,Frijoles,1.48,7,10.36,S
3313,1,89,2022-01-09 19:16:30+00:00,Aceite de oliva,3.99,12,47.88,E
3314,1,109,2022-01-08 18:47:08+00:00,Pelota de fútbol,7.19,2,14.38,S
3315,1,109,2022-01-08 18:47:08+00:00,Pelota de fútbol,6.51,20,130.2,S
3316,1,11,2022-01-09 19:20:57+00:00,Chaleco de lana,43.05,36,1549.8,E
3317,1,104,2022-01-09 19:04:16+00:00, El viejo y el mar,5.14,60,308.4,E
3318,1,42,2022-01-08 18:57:39+00:00,Teclado mecánico Logitech,87.82,3,263.46,S
3319,1,36,2022-01-10 19:02:12+00:00,Parlante portátil JBL,82.07,84,6893.88,E
3320,1,93,2022-01-08 19:00:17+00:00,Cereal,2.42,8,19.36,S
3321,1,89,2022-01-08 19:00:17+00:00,Aceite de oliva,3.99,6,23.94,S
3322,1,104,2022-01-08 19:09:32+00:00, El viejo y el mar,4.38,6,26.28,S
3323,1,104,2022-01-08 19:09:32+00:00, El viejo y el mar,4.0,12,48.0,S
3324,1,104,2022-01-08 19:09:32+00:00, El viejo y el mar,5.14,25,128.5,S
3325,1,19,2022-01-08 19:12:57+00:00,Sandalias de playa,10.69,10,106.9,S
3326,1,114,2022-01-08 19:12:57+00:00,Instrumento musical,29.42,4,117.68,S
3327,1,99,2022-01-10 20:01:32+00:00,1984,10.83,48,519.84,E
3328,1,50,2022-01-08 19:19:14+00:00,Lámpara de techo,19.01,29,551.29,S
3329,1,50,2022-01-08 19:19:14+00:00,Lámpara de techo,21.24,7,148.68,S
3330,1,13,2022-01-08 19:19:15+00:00,Jersey de punto,14.93,2,29.86,S
3331,1,13,2022-01-08 19:19:15+00:00,Jersey de punto,18.26,5,91.3,S
3332,1,87,2022-01-09 19:53:12+00:00,Frijoles,1.45,36,52.2,E
3333,1,50,2022-01-10 19:33:55+00:00,Lámpara de techo,23.61,12,283.32,E
3334,1,41,2022-01-08 19:52:27+00:00,Proyector Epson,414.75,1,414.75,S
3335,1,107,2022-01-10 20:47:04+00:00,Carro de carreras,9.67,24,232.08,E
3336,1,49,2022-01-08 19:52:27+00:00,Alfombra roja,65.03,3,195.09,S
3337,1,113,2022-01-08 19:54:56+00:00,Juguete de peluche,6.17,7,43.19,S
3338,1,113,2022-01-08 19:54:56+00:00,Juguete de peluche,6.42,43,276.06,S
3339,1,107,2022-01-08 19:55:55+00:00,Carro de carreras,12.36,12,148.32,S
3340,1,20,2022-01-08 20:13:03+00:00,Mocasines de ante,57.76,3,173.28,S
3341,1,55,2022-01-08 20:13:03+00:00,Vajilla de porcelana,47.27,3,141.81,S
3342,1,89,2022-01-08 20:13:03+00:00,Aceite de oliva,3.99,6,23.94,S
3343,1,89,2022-01-08 20:13:03+00:00,Aceite de oliva,3.71,7,25.97,S
3344,1,99,2022-01-08 20:13:03+00:00,1984,10.26,4,41.04,S
3345,1,99,2022-01-08 20:13:03+00:00,1984,10.83,42,454.86,S
3346,1,113,2022-01-09 21:12:14+00:00,Juguete de peluche,6.59,48,316.32,E
3347,1,69,2022-01-08 20:39:39+00:00,Pelota de golf,11.04,5,55.2,S
3348,1,28,2022-01-08 21:02:04+00:00,Botas de montaña,63.43,2,126.86,S
3349,1,85,2022-01-08 21:02:04+00:00,Crema para manos y cuerpo,6.65,4,26.6,S
3350,1,85,2022-01-08 21:02:04+00:00,Crema para manos y cuerpo,6.32,6,37.92,S
3351,1,85,2022-01-08 21:02:04+00:00,Crema para manos y cuerpo,7.92,7,55.44,S
3352,1,84,2022-01-09 21:47:08+00:00,Agua micelar desmaquillante,10.72,24,257.28,E
3353,1,114,2022-01-08 21:29:37+00:00,Instrumento musical,29.42,5,147.1,S
3354,1,83,2022-01-08 21:29:54+00:00,Barra de labios nude,7.01,14,98.14,S
3355,1,83,2022-01-08 21:29:54+00:00,Barra de labios nude,7.01,9,63.09,S
3356,1,13,2022-01-08 21:31:09+00:00,Jersey de punto,18.26,10,182.6,S
3357,1,114,2022-01-11 22:01:02+00:00,Instrumento musical,33.68,48,1616.64,E
3358,1,27,2022-01-08 21:31:09+00:00,Zapatos náuticos,35.22,40,1408.8,S
3359,1,83,2022-01-08 21:39:32+00:00,Barra de labios nude,7.01,3,21.03,S
3360,1,2,2022-01-08 21:39:32+00:00,Pantalón vaquero,32.78,4,131.12,S
3361,1,107,2022-01-08 21:54:06+00:00,Carro de carreras,12.36,1,12.36,S
3362,1,107,2022-01-08 21:54:06+00:00,Carro de carreras,9.67,14,135.38,S
3363,1,24,2022-01-08 22:20:42+00:00,Botines de cuero,58.69,12,704.28,E
3364,1,96,2022-01-08 22:07:51+00:00, La Metamorfosis,8.56,27,231.12,S
3365,1,83,2022-01-08 22:07:51+00:00,Barra de labios nude,7.01,9,63.09,S
3366,1,83,2022-01-08 22:07:51+00:00,Barra de labios nude,7.74,2,15.48,S
3367,1,108,2022-01-11 22:45:17+00:00,Juego de bloques,17.96,12,215.52,E
3368,1,22,2022-01-08 22:17:18+00:00,Zapatos de vestir,61.27,6,367.62,S
3369,1,101,2022-01-08 22:17:18+00:00, El Hobbit,7.1,34,241.4,S
3370,1,101,2022-01-08 22:17:18+00:00, El Hobbit,6.56,11,72.16,S
3371,1,79,2022-01-08 23:16:52+00:00,Esmalte de uñas rojo intenso,5.59,24,134.16,E
3372,1,17,2022-01-11 23:20:46+00:00,Zapatillas de lona,23.02,12,276.24,E
3373,1,97,2022-01-08 22:58:29+00:00, Cien años de soledad,9.25,9,83.25,S
3374,1,81,2022-01-08 22:59:58+00:00,Loción corporal de vainilla,9.85,15,147.75,S
3375,1,81,2022-01-08 22:59:58+00:00,Loción corporal de vainilla,9.29,1,9.29,S
3376,1,81,2022-01-08 22:59:58+00:00,Loción corporal de vainilla,12.2,3,36.6,S
3377,1,81,2022-01-08 22:59:58+00:00,Loción corporal de vainilla,9.28,1,9.28,S
3378,1,93,2022-01-08 23:09:16+00:00,Cereal,2.42,2,4.84,S
3379,1,93,2022-01-08 23:09:16+00:00,Cereal,2.46,1,2.46,S
